"sep=	"
Shimmer_B640_Timestamp_FormattedUnix_CAL	Shimmer_B640_Accel_LN_X_CAL	Shimmer_B640_Accel_LN_Y_CAL	Shimmer_B640_Accel_LN_Z_CAL	Shimmer_B640_GSR_CAL	Shimmer_B640_PPGToHR_PPG_A13_CAL	Shimmer_B640_PPG_A13_CAL	
yyyy/mm/dd hh:mm:ss.000	m/(s^2)	m/(s^2)	m/(s^2)	kOhms	BPM	mV	
2015/06/23 15:51:15.603	6.1566265060241	-0.216867469879518	7.66265060240964	1259.6244757128	-1.0	1287.91208791209	
2015/06/23 15:51:15.611	6.10843373493976	-0.216867469879518	7.74698795180723	1259.6244757128	-1.0	1334.06593406593	
2015/06/23 15:51:15.618	6.12048192771084	-0.253012048192771	7.83132530120482	1258.90169387741	-1.0	1389.74358974359	
2015/06/23 15:51:15.626	6.19277108433735	-0.265060240963855	7.7710843373494	1258.90169387741	-1.0	1451.28205128205	
2015/06/23 15:51:15.634	6.14457831325301	-0.228915662650602	7.71084337349398	1258.90169387741	-1.0	1517.21611721612	
2015/06/23 15:51:15.642	6.10843373493976	-0.192771084337349	7.75903614457831	1259.6244757128	-1.0	1583.88278388278	
2015/06/23 15:51:15.650	6.10843373493976	-0.192771084337349	7.68674698795181	1258.90169387741	-1.0	1652.01465201465	
2015/06/23 15:51:15.657	6.18072289156627	-0.216867469879518	7.69879518072289	1259.6244757128	-1.0	1718.68131868132	
2015/06/23 15:51:15.665	6.20481927710843	-0.228915662650602	7.69879518072289	1258.90169387741	-1.0	1781.68498168498	
2015/06/23 15:51:15.673	6.1566265060241	-0.228915662650602	7.73493975903615	1259.6244757128	-1.0	1834.43223443223	
2015/06/23 15:51:15.681	6.12048192771084	-0.228915662650602	7.69879518072289	1259.6244757128	-1.0	1879.85347985348	
2015/06/23 15:51:15.689	6.13253012048193	-0.240963855421687	7.79518072289157	1259.6244757128	-1.0	1910.62271062271	
2015/06/23 15:51:15.696	6.19277108433735	-0.204819277108434	7.73493975903615	1259.6244757128	-1.0	1933.33333333333	
2015/06/23 15:51:15.704	6.18072289156627	-0.192771084337349	7.72289156626506	1259.6244757128	-1.0	1945.05494505495	
2015/06/23 15:51:15.712	6.1566265060241	-0.168674698795181	7.73493975903615	1258.90169387741	-1.0	1950.18315018315	
2015/06/23 15:51:15.720	6.16867469879518	-0.204819277108434	7.69879518072289	1259.6244757128	-1.0	1949.45054945055	
2015/06/23 15:51:15.728	6.1566265060241	-0.253012048192771	7.71084337349398	1258.90169387741	-1.0	1941.39194139194	
2015/06/23 15:51:15.736	6.16867469879518	-0.253012048192771	7.72289156626506	1258.90169387741	-1.0	1931.13553113553	
2015/06/23 15:51:15.743	6.12048192771084	-0.253012048192771	7.72289156626506	1258.90169387741	-1.0	1917.21611721612	
2015/06/23 15:51:15.751	6.08433734939759	-0.253012048192771	7.73493975903615	1259.6244757128	-1.0	1898.9010989011	
2015/06/23 15:51:15.759	6.13253012048193	-0.228915662650602	7.73493975903615	1259.6244757128	-1.0	1878.38827838828	
2015/06/23 15:51:15.767	6.19277108433735	-0.216867469879518	7.73493975903615	1259.6244757128	-1.0	1856.41025641026	
2015/06/23 15:51:15.775	6.21686746987952	-0.216867469879518	7.75903614457831	1258.90169387741	-1.0	1830.76923076923	
2015/06/23 15:51:15.782	6.18072289156627	-0.216867469879518	7.72289156626506	1259.6244757128	-1.0	1801.4652014652	
2015/06/23 15:51:15.790	6.13253012048193	-0.216867469879518	7.74698795180723	1259.6244757128	-1.0	1771.42857142857	
2015/06/23 15:51:15.798	6.09638554216868	-0.216867469879518	7.73493975903615	1259.6244757128	-1.0	1742.12454212454	
2015/06/23 15:51:15.806	6.09638554216868	-0.228915662650602	7.73493975903615	1259.6244757128	-1.0	1714.28571428571	
2015/06/23 15:51:15.814	6.12048192771084	-0.253012048192771	7.73493975903615	1259.6244757128	-1.0	1687.91208791209	
2015/06/23 15:51:15.821	6.1566265060241	-0.216867469879518	7.75903614457831	1259.6244757128	-1.0	1665.93406593407	
2015/06/23 15:51:15.829	6.20481927710843	-0.216867469879518	7.72289156626506	1258.90169387741	-1.0	1649.08424908425	
2015/06/23 15:51:15.837	6.20481927710843	-0.204819277108434	7.69879518072289	1259.6244757128	-1.0	1632.96703296703	
2015/06/23 15:51:15.845	6.19277108433735	-0.204819277108434	7.72289156626506	1259.6244757128	-1.0	1620.51282051282	
2015/06/23 15:51:15.853	6.21686746987952	-0.192771084337349	7.71084337349398	1259.6244757128	-1.0	1611.72161172161	
